target,outer_fold,inner_fold,config_id,selection_metric,selection_metric_value,final_train_loss,hidden_dim,dropout,learning_rate,weight_decay,batch_size,threshold,activation,hamming_loss,exact_match,precision_micro,recall_micro,f1_micro,f1_macro
GDS_R3,3,2,5,f1_macro,0.4583333333333333,0.37537502903035735,32,0.5,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,3,5,f1_macro,0.4581818181818182,0.3537292357870568,32,0.5,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,3,1,6,f1_macro,0.7632575757575757,0.2022677670721233,32,0.3,0.01,0.0,32,0.5,relu,0.10033444816053512,0.8963210702341137,0.8970099667774086,0.903010033444816,0.9,0.7632575757575757
GDS_R3,3,2,6,f1_macro,0.8776198679299454,0.2586307311976575,32,0.3,0.01,0.0,32,0.5,relu,0.05852842809364549,0.939799331103679,0.9429530201342282,0.939799331103679,0.9413735343383585,0.8776198679299454
GDS_R3,3,3,6,f1_macro,0.7934857934857934,0.24759500590853867,32,0.3,0.01,0.0,32,0.5,relu,0.09395973154362416,0.9060402684563759,0.9060402684563759,0.9060402684563759,0.9060402684563759,0.7934857934857934
GDS_R3,3,1,7,f1_macro,0.4583333333333333,0.3339895810963121,32,0.3,0.001,0.0001,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,2,7,f1_macro,0.4583333333333333,0.32982398951472947,32,0.3,0.001,0.0001,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,3,7,f1_macro,0.4581818181818182,0.3500590342343053,32,0.3,0.001,0.0001,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,3,1,8,f1_macro,0.4583333333333333,0.27202571826164845,32,0.3,0.001,0.0,16,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,2,8,f1_macro,0.46336996336996333,0.3190270519036943,32,0.3,0.001,0.0,16,0.5,relu,0.14381270903010032,0.8461538461538461,0.863481228668942,0.8461538461538461,0.8547297297297297,0.46336996336996333
GDS_R3,3,3,8,f1_macro,0.4581818181818182,0.3027439477750689,32,0.3,0.001,0.0,16,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,3,1,9,f1_macro,0.5383333333333333,0.3207434550102432,32,0.3,0.001,0.0,32,0.4,relu,0.14715719063545152,0.8461538461538461,0.8481848184818482,0.8595317725752508,0.8538205980066444,0.5383333333333333
GDS_R3,3,2,9,f1_macro,0.6916666666666667,0.334857350642757,32,0.3,0.001,0.0,32,0.4,relu,0.13043478260869565,0.8461538461538461,0.853035143769968,0.8929765886287625,0.8725490196078431,0.6916666666666667
GDS_R3,3,3,9,f1_macro,0.5181818181818182,0.3416579128507786,32,0.3,0.001,0.0,32,0.4,relu,0.15100671140939598,0.8422818791946308,0.8443708609271523,0.8557046979865772,0.85,0.5181818181818182
GDS_R3,3,1,10,f1_macro,0.4625228519195612,0.3263631474532474,32,0.3,0.001,0.0,32,0.6,relu,0.1454849498327759,0.8461538461538461,0.8605442176870748,0.8461538461538461,0.8532883642495784,0.4625228519195612
GDS_R3,3,2,10,f1_macro,0.46336996336996333,0.34068399522971465,32,0.3,0.001,0.0,32,0.6,relu,0.14381270903010032,0.8461538461538461,0.863481228668942,0.8461538461538461,0.8547297297297297,0.46336996336996333
GDS_R3,3,3,10,f1_macro,0.46567717996289426,0.3394710256104485,32,0.3,0.001,0.0,32,0.6,relu,0.13926174496644295,0.8422818791946308,0.8745644599303136,0.8422818791946308,0.8581196581196581,0.46567717996289426
GDS_R3,3,1,11,f1_macro,0.4583333333333333,0.3370231892195978,32,0.3,0.001,0.0,32,0.5,tanh,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,2,11,f1_macro,0.4583333333333333,0.3361077779900888,32,0.3,0.001,0.0,32,0.5,tanh,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,3,11,f1_macro,0.4581818181818182,0.33623669807328826,32,0.3,0.001,0.0,32,0.5,tanh,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,3,1,12,f1_macro,0.4583333333333333,0.3199946929262311,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,3,2,12,f1_macro,0.46336996336996333,0.32790907323859647,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.14381270903010032,0.8461538461538461,0.863481228668942,0.8461538461538461,0.8547297297297297,0.46336996336996333
GDS_R3,3,3,12,f1_macro,0.4581818181818182,0.3127255615681709,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,1,f1_macro,0.4583333333333333,0.3564230000453578,32,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,1,f1_macro,0.4583333333333333,0.3220987515134029,32,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,1,f1_macro,0.4581818181818182,0.3155681216796505,32,0.3,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,2,f1_macro,0.5,0.36651908887091594,16,0.3,0.001,0.0,32,0.5,relu,0.1505016722408027,0.8461538461538461,0.8471760797342193,0.8528428093645485,0.85,0.5
GDS_R3,4,2,2,f1_macro,0.4583333333333333,0.46670834792518934,16,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,2,f1_macro,0.4581818181818182,0.3503524687975944,16,0.3,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,3,f1_macro,0.4583333333333333,0.29867442226789304,64,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,3,f1_macro,0.4583333333333333,0.3189970407154492,64,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,3,f1_macro,0.4581818181818182,0.3102078335141657,64,0.3,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,4,f1_macro,0.4583333333333333,0.32411219361838783,32,0.2,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,4,f1_macro,0.4583333333333333,0.33863086072444115,32,0.2,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,4,f1_macro,0.4581818181818182,0.33721564072230986,32,0.2,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,5,f1_macro,0.4583333333333333,0.3235531151294708,32,0.5,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,5,f1_macro,0.4583333333333333,0.3501612011911082,32,0.5,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,5,f1_macro,0.4581818181818182,0.3498093903463421,32,0.5,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,6,f1_macro,0.7840932535589025,0.22089131842905552,32,0.3,0.01,0.0,32,0.5,relu,0.09364548494983277,0.9063545150501672,0.9063545150501672,0.9063545150501672,0.9063545150501672,0.7840932535589025
GDS_R3,4,2,6,f1_macro,0.8302524300369709,0.26282674458558036,32,0.3,0.01,0.0,32,0.5,relu,0.0802675585284281,0.9163879598662207,0.9225589225589226,0.9163879598662207,0.9194630872483222,0.8302524300369709
GDS_R3,4,3,6,f1_macro,0.7946673189823874,0.24276198033106366,32,0.3,0.01,0.0,32,0.5,relu,0.09899328859060402,0.8926174496644296,0.9078498293515358,0.8926174496644296,0.9001692047377328,0.7946673189823874
GDS_R3,4,1,7,f1_macro,0.4583333333333333,0.3123628774055684,32,0.3,0.001,0.0001,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,7,f1_macro,0.4583333333333333,0.3350452168453079,32,0.3,0.001,0.0001,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,7,f1_macro,0.4581818181818182,0.3161930271913375,32,0.3,0.001,0.0001,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,8,f1_macro,0.5195578231292517,0.2922205966920709,32,0.3,0.001,0.0,16,0.5,relu,0.1488294314381271,0.8461538461538461,0.847682119205298,0.8561872909698997,0.8519134775374376,0.5195578231292517
GDS_R3,4,2,8,f1_macro,0.5383333333333333,0.31121275852273655,32,0.3,0.001,0.0,16,0.5,relu,0.14715719063545152,0.8461538461538461,0.8481848184818482,0.8595317725752508,0.8538205980066444,0.5383333333333333
GDS_R3,4,3,8,f1_macro,0.4581818181818182,0.2852926543325086,32,0.3,0.001,0.0,16,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,9,f1_macro,0.5904088050314465,0.3288482510714076,32,0.3,0.001,0.0,32,0.4,relu,0.14214046822742474,0.8461538461538461,0.8496732026143791,0.8695652173913043,0.859504132231405,0.5904088050314465
GDS_R3,4,2,9,f1_macro,0.5904088050314465,0.3531987490865653,32,0.3,0.001,0.0,32,0.4,relu,0.14214046822742474,0.8461538461538461,0.8496732026143791,0.8695652173913043,0.859504132231405,0.5904088050314465
GDS_R3,4,3,9,f1_macro,0.5181818181818182,0.32745479301465397,32,0.3,0.001,0.0,32,0.4,relu,0.15100671140939598,0.8422818791946308,0.8443708609271523,0.8557046979865772,0.85,0.5181818181818182
GDS_R3,4,1,10,f1_macro,0.466789667896679,0.33849958234296573,32,0.3,0.001,0.0,32,0.6,relu,0.13712374581939799,0.8461538461538461,0.8754325259515571,0.8461538461538461,0.8605442176870748,0.466789667896679
GDS_R3,4,2,10,f1_macro,0.4676524953789279,0.356236847401464,32,0.3,0.001,0.0,32,0.6,relu,0.1354515050167224,0.8461538461538461,0.8784722222222222,0.8461538461538461,0.8620102214650767,0.4676524953789279
GDS_R3,4,3,10,f1_macro,0.4597069597069597,0.34343995168854957,32,0.3,0.001,0.0,32,0.6,relu,0.15100671140939598,0.8422818791946308,0.8537414965986394,0.8422818791946308,0.8479729729729729,0.4597069597069597
GDS_R3,4,1,11,f1_macro,0.4583333333333333,0.32168581457793016,32,0.3,0.001,0.0,32,0.5,tanh,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,11,f1_macro,0.4583333333333333,0.34747069759584553,32,0.3,0.001,0.0,32,0.5,tanh,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,11,f1_macro,0.4581818181818182,0.3301167284764574,32,0.3,0.001,0.0,32,0.5,tanh,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,4,1,12,f1_macro,0.4583333333333333,0.32335846807489443,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,2,12,f1_macro,0.4583333333333333,0.351982269429881,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,4,3,12,f1_macro,0.4581818181818182,0.32291049393124405,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,1,f1_macro,0.4583333333333333,0.326802096175189,32,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,1,f1_macro,0.4583333333333333,0.35773570648389846,32,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,3,1,f1_macro,0.4581818181818182,0.3325091856578521,32,0.3,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,2,f1_macro,0.46167883211678834,0.3725662180526772,16,0.3,0.001,0.0,32,0.5,relu,0.14715719063545152,0.8461538461538461,0.8576271186440678,0.8461538461538461,0.8518518518518519,0.46167883211678834
GDS_R3,5,2,2,f1_macro,0.4583333333333333,0.3347271382309484,16,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,3,2,f1_macro,0.4581818181818182,0.39459599579457055,16,0.3,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,3,f1_macro,0.4583333333333333,0.3169579982158527,64,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,3,f1_macro,0.4583333333333333,0.30973322083003557,64,0.3,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,3,3,f1_macro,0.4581818181818182,0.30054655691054355,64,0.3,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,4,f1_macro,0.4583333333333333,0.3181030164711439,32,0.2,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,4,f1_macro,0.46,0.3170912223844672,32,0.2,0.001,0.0,32,0.5,relu,0.1505016722408027,0.8461538461538461,0.8518518518518519,0.8461538461538461,0.8489932885906041,0.46
GDS_R3,5,3,4,f1_macro,0.4581818181818182,0.3104918727707305,32,0.2,0.001,0.0,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,5,f1_macro,0.4583333333333333,0.33597007733293915,32,0.5,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,5,f1_macro,0.4583333333333333,0.35716721325663464,32,0.5,0.001,0.0,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,3,5,f1_macro,0.46139705882352944,0.3691279525342195,32,0.5,0.001,0.0,32,0.5,relu,0.1476510067114094,0.8422818791946308,0.8595890410958904,0.8422818791946308,0.8508474576271187,0.46139705882352944
GDS_R3,5,1,6,f1_macro,0.818695228821811,0.25486657495175175,32,0.3,0.01,0.0,32,0.5,relu,0.08193979933110368,0.9163879598662207,0.9166666666666666,0.919732441471572,0.9181969949916529,0.818695228821811
GDS_R3,5,2,6,f1_macro,0.8065134099616857,0.23548074613264458,32,0.3,0.01,0.0,32,0.5,relu,0.0903010033444816,0.9063545150501672,0.9069767441860465,0.9130434782608695,0.91,0.8065134099616857
GDS_R3,5,3,6,f1_macro,0.7827307827307828,0.22780305600684622,32,0.3,0.01,0.0,32,0.5,relu,0.09899328859060402,0.8993288590604027,0.9023569023569024,0.8993288590604027,0.9008403361344537,0.7827307827307828
GDS_R3,5,1,7,f1_macro,0.4583333333333333,0.3263405087705034,32,0.3,0.001,0.0001,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,7,f1_macro,0.4583333333333333,0.3271456741208407,32,0.3,0.001,0.0001,32,0.5,relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,3,7,f1_macro,0.4581818181818182,0.3258990041388317,32,0.3,0.001,0.0001,32,0.5,relu,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,8,f1_macro,0.6513157894736842,0.3160255423792243,32,0.3,0.001,0.0,16,0.5,relu,0.1354515050167224,0.8461538461538461,0.8516129032258064,0.882943143812709,0.8669950738916257,0.6513157894736842
GDS_R3,5,2,8,f1_macro,0.5195578231292517,0.2814064172644112,32,0.3,0.001,0.0,16,0.5,relu,0.1488294314381271,0.8461538461538461,0.847682119205298,0.8561872909698997,0.8519134775374376,0.5195578231292517
GDS_R3,5,3,8,f1_macro,0.46395563770794823,0.29995448199602276,32,0.3,0.001,0.0,16,0.5,relu,0.14261744966442952,0.8422818791946308,0.8685121107266436,0.8422818791946308,0.8551959114139692,0.46395563770794823
GDS_R3,5,1,9,f1_macro,0.6652298850574713,0.343807437012543,32,0.3,0.001,0.0,32,0.4,relu,0.13377926421404682,0.8461538461538461,0.8520900321543409,0.8862876254180602,0.8688524590163934,0.6652298850574713
GDS_R3,5,2,9,f1_macro,0.5904088050314465,0.31758675618187665,32,0.3,0.001,0.0,32,0.4,relu,0.14214046822742474,0.8461538461538461,0.8496732026143791,0.8695652173913043,0.859504132231405,0.5904088050314465
GDS_R3,5,3,9,f1_macro,0.6036363636363636,0.3067065409593359,32,0.3,0.001,0.0,32,0.4,relu,0.14261744966442952,0.8422818791946308,0.8469055374592834,0.87248322147651,0.859504132231405,0.6036363636363636
GDS_R3,5,1,10,f1_macro,0.46422018348623856,0.3310409154324875,32,0.3,0.001,0.0,32,0.6,relu,0.14214046822742474,0.8461538461538461,0.8664383561643836,0.8461538461538461,0.856175972927242,0.46422018348623856
GDS_R3,5,2,10,f1_macro,0.4650735294117647,0.3136345016047783,32,0.3,0.001,0.0,32,0.6,relu,0.14046822742474915,0.8461538461538461,0.8694158075601375,0.8461538461538461,0.8576271186440678,0.4650735294117647
GDS_R3,5,3,10,f1_macro,0.46395563770794823,0.33789202640686544,32,0.3,0.001,0.0,32,0.6,relu,0.14261744966442952,0.8422818791946308,0.8685121107266436,0.8422818791946308,0.8551959114139692,0.46395563770794823
GDS_R3,5,1,11,f1_macro,0.4583333333333333,0.32849929350704404,32,0.3,0.001,0.0,32,0.5,tanh,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,11,f1_macro,0.5,0.3231700958069445,32,0.3,0.001,0.0,32,0.5,tanh,0.1505016722408027,0.8461538461538461,0.8471760797342193,0.8528428093645485,0.85,0.5
GDS_R3,5,3,11,f1_macro,0.4581818181818182,0.35464719814999046,32,0.3,0.001,0.0,32,0.5,tanh,0.15436241610738255,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.8456375838926175,0.4581818181818182
GDS_R3,5,1,12,f1_macro,0.4583333333333333,0.3490125541910654,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,2,12,f1_macro,0.4583333333333333,0.32936968171416814,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.15384615384615385,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.4583333333333333
GDS_R3,5,3,12,f1_macro,0.5575509049773756,0.32123665705971094,32,0.3,0.001,0.0,32,0.5,leaky_relu,0.14093959731543623,0.8590604026845637,0.8590604026845637,0.8590604026845637,0.8590604026845637,0.5575509049773756
GDS_R4,1,1,1,f1_macro,0.29821318545902653,0.37286760611694403,32,0.3,0.001,0.0,32,0.5,relu,0.12709030100334448,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.29821318545902653
GDS_R4,1,2,1,f1_macro,0.298082869511441,0.38033632164033465,32,0.3,0.001,0.0,32,0.5,relu,0.12751677852348994,0.8087248322147651,0.8087248322147651,0.8087248322147651,0.808724832214765,0.298082869511441
GDS_R4,1,3,1,f1_macro,0.298636926889715,0.3796781114797097,32,0.3,0.001,0.0,32,0.5,relu,0.12570145903479238,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478115,0.298636926889715
GDS_R4,1,1,2,f1_macro,0.4291064740502943,0.4325997351598339,16,0.3,0.001,0.0,32,0.5,relu,0.11482720178372352,0.822742474916388,0.831081081081081,0.822742474916388,0.8268907563025211,0.4291064740502943
GDS_R4,1,2,2,f1_macro,0.30200501253132833,0.4673696902374293,16,0.3,0.001,0.0,32,0.5,relu,0.11968680089485459,0.8087248322147651,0.8281786941580757,0.8087248322147651,0.8183361629881155,0.30200501253132833
GDS_R4,1,3,2,f1_macro,0.4456794159311322,0.39518125108139,16,0.3,0.001,0.0,32,0.5,relu,0.11672278338945005,0.8249158249158249,0.8249158249158249,0.8249158249158249,0.8249158249158249,0.4456794159311322
GDS_R4,1,1,3,f1_macro,0.29821318545902653,0.34399028109903096,64,0.3,0.001,0.0,32,0.5,relu,0.12709030100334448,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.29821318545902653
GDS_R4,1,2,3,f1_macro,0.298082869511441,0.35481483954311216,64,0.3,0.001,0.0,32,0.5,relu,0.12751677852348994,0.8087248322147651,0.8087248322147651,0.8087248322147651,0.808724832214765,0.298082869511441
GDS_R4,1,3,3,f1_macro,0.298636926889715,0.357280048293684,64,0.3,0.001,0.0,32,0.5,relu,0.12570145903479238,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478115,0.298636926889715
GDS_R4,1,1,4,f1_macro,0.29821318545902653,0.3952690114494131,32,0.2,0.001,0.0,32,0.5,relu,0.12709030100334448,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.29821318545902653
GDS_R4,1,2,4,f1_macro,0.298082869511441,0.3881526255367586,32,0.2,0.001,0.0,32,0.5,relu,0.12751677852348994,0.8087248322147651,0.8087248322147651,0.8087248322147651,0.808724832214765,0.298082869511441
GDS_R4,1,3,4,f1_macro,0.298636926889715,0.39308761432142914,32,0.2,0.001,0.0,32,0.5,relu,0.12570145903479238,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478115,0.298636926889715
GDS_R4,1,1,5,f1_macro,0.29821318545902653,0.3878369799181193,32,0.5,0.001,0.0,32,0.5,relu,0.12709030100334448,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.29821318545902653
GDS_R4,1,2,5,f1_macro,0.298082869511441,0.3737341129539797,32,0.5,0.001,0.0,32,0.5,relu,0.12751677852348994,0.8087248322147651,0.8087248322147651,0.8087248322147651,0.808724832214765,0.298082869511441
GDS_R4,1,3,5,f1_macro,0.298636926889715,0.4076929409400103,32,0.5,0.001,0.0,32,0.5,relu,0.12570145903479238,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478115,0.298636926889715
GDS_R4,1,1,6,f1_macro,0.4721262289372874,0.30800676107907493,32,0.3,0.01,0.0,32,0.5,relu,0.12040133779264214,0.8093645484949833,0.8131147540983606,0.8294314381270903,0.8211920529801324,0.4721262289372874
GDS_R4,1,2,6,f1_macro,0.39808286951144095,0.3095240872978364,32,0.3,0.01,0.0,32,0.5,relu,0.12416107382550336,0.8087248322147651,0.8106312292358804,0.8187919463087249,0.8146911519198665,0.39808286951144095
GDS_R4,1,3,6,f1_macro,0.5309343434343434,0.3057235839029453,32,0.3,0.01,0.0,32,0.5,relu,0.1111111111111111,0.8249158249158249,0.8278145695364238,0.8417508417508418,0.8347245409015026,0.5309343434343434
GDS_R4,1,1,7,f1_macro,0.29821318545902653,0.37475053793241997,32,0.3,0.001,0.0001,32,0.5,relu,0.12709030100334448,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.29821318545902653
GDS_R4,1,2,7,f1_macro,0.298082869511441,0.36153968428605354,32,0.3,0.001,0.0001,32,0.5,relu,0.12751677852348994,0.8087248322147651,0.8087248322147651,0.8087248322147651,0.808724832214765,0.298082869511441
GDS_R4,1,3,7,f1_macro,0.298636926889715,0.37899497281167177,32,0.3,0.001,0.0001,32,0.5,relu,0.12570145903479238,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478115,0.298636926889715
GDS_R4,1,1,8,f1_macro,0.29821318545902653,0.3493500222678946,32,0.3,0.001,0.0,16,0.5,relu,0.12709030100334448,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.8093645484949833,0.29821318545902653
GDS_R4,1,2,8,f1_macro,0.298082869511441,0.3685820058688221,32,0.3,0.001,0.0,16,0.5,relu,0.12751677852348994,0.8087248322147651,0.8087248322147651,0.8087248322147651,0.808724832214765,0.298082869511441
GDS_R4,1,3,8,f1_macro,0.298636926889715,0.34810020436393957,32,0.3,0.001,0.0,16,0.5,relu,0.12570145903479238,0.8114478114478114,0.8114478114478114,0.8114478114478114,0.8114478114478115,0.298636926889715
GDS_R4,1,1,9,f1_macro,0.42519731244315356,0.39123474594925634,32,0.3,0.001,0.0,32,0.4,relu,0.13154960981047936,0.802675585284281,0.7909967845659164,0.822742474916388,0.8065573770491804,0.42519731244315356
GDS_R4,1,2,9,f1_macro,0.39808286951144095,0.3643460419754054,32,0.3,0.001,0.0,32,0.4,relu,0.12416107382550336,0.8087248322147651,0.8106312292358804,0.8187919463087249,0.8146911519198665,0.39808286951144095
GDS_R4,1,3,9,f1_macro,0.4435644631215991,0.3713650492267992,32,0.3,0.001,0.0,32,0.4,relu,0.12794612794612795,0.8080808080808081,0.7961165048543689,0.8282828282828283,0.8118811881188118,0.4435644631215991
